"site","country","longitude","latitude","species","count","family","genus","binomial","endemism","cultivated","plant_height","seed_mass","sla","wood_density"
33551735,"Spain",3355000,1735000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
33551735,"Spain",3355000,1735000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
33551745,"Spain",3355000,1745000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
33551745,"Spain",3355000,1745000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
33551755,"Spain",3355000,1755000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
33551755,"Spain",3355000,1755000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
33551755,"Spain",3355000,1755000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
33551765,"Spain",3355000,1765000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
33551765,"Spain",3355000,1765000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
33551765,"Spain",3355000,1765000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
33551765,"Spain",3355000,1765000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
33551775,"Spain",3355000,1775000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
33551775,"Spain",3355000,1775000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
33551775,"Spain",3355000,1775000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
33551775,"Spain",3355000,1775000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
33551785,"Spain",3355000,1785000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
33551785,"Spain",3355000,1785000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
33551785,"Spain",3355000,1785000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
33551785,"Spain",3355000,1785000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
33551785,"Spain",3355000,1785000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
33551785,"Spain",3355000,1785000,"TBAC",1,"Taxaceae","Taxus","Taxus baccata",0,0,16.2798181818182,53.7944269878574,10.6,0.603691228532326
33551795,"Spain",3355000,1795000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
33551795,"Spain",3355000,1795000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
33551795,"Spain",3355000,1795000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
33551795,"Spain",3355000,1795000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
33551795,"Spain",3355000,1795000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
33551805,"Spain",3355000,1805000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
33551805,"Spain",3355000,1805000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
33551815,"Spain",3355000,1815000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
33551825,"Spain",3355000,1825000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
33551825,"Spain",3355000,1825000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
33551835,"Spain",3355000,1835000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
33551835,"Spain",3355000,1835000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
33551835,"Spain",3355000,1835000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
33551845,"Spain",3355000,1845000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
33551845,"Spain",3355000,1845000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
33551845,"Spain",3355000,1845000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
33551845,"Spain",3355000,1845000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
33551855,"Spain",3355000,1855000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
33551855,"Spain",3355000,1855000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
33551855,"Spain",3355000,1855000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
33551855,"Spain",3355000,1855000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
33551865,"Spain",3355000,1865000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
33551865,"Spain",3355000,1865000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
33551865,"Spain",3355000,1865000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
33551875,"Spain",3355000,1875000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
33551875,"Spain",3355000,1875000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
33551875,"Spain",3355000,1875000,"JTHU",1,"Cupressaceae","Juniperus","Juniperus thurifera",0,0,16.25,30.188,NA,0.53
33551875,"Spain",3355000,1875000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
33551885,"Spain",3355000,1885000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
33551885,"Spain",3355000,1885000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
33551885,"Spain",3355000,1885000,"JTHU",1,"Cupressaceae","Juniperus","Juniperus thurifera",0,0,16.25,30.188,NA,0.53
33551885,"Spain",3355000,1885000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
33551885,"Spain",3355000,1885000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
33551895,"Spain",3355000,1895000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
33551895,"Spain",3355000,1895000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
33551895,"Spain",3355000,1895000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
33551895,"Spain",3355000,1895000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
33551905,"Spain",3355000,1905000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
33551905,"Spain",3355000,1905000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
33551905,"Spain",3355000,1905000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
33551905,"Spain",3355000,1905000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
33551905,"Spain",3355000,1905000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
33551905,"Spain",3355000,1905000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
33551905,"Spain",3355000,1905000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
33551915,"Spain",3355000,1915000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
33551915,"Spain",3355000,1915000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
33551915,"Spain",3355000,1915000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
33551915,"Spain",3355000,1915000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
33551915,"Spain",3355000,1915000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
33551915,"Spain",3355000,1915000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
33551925,"Spain",3355000,1925000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
33551925,"Spain",3355000,1925000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
33551925,"Spain",3355000,1925000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
33551925,"Spain",3355000,1925000,"JTHU",1,"Cupressaceae","Juniperus","Juniperus thurifera",0,0,16.25,30.188,NA,0.53
33551925,"Spain",3355000,1925000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
33551925,"Spain",3355000,1925000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
33551925,"Spain",3355000,1925000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
33551935,"Spain",3355000,1935000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
33551935,"Spain",3355000,1935000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
33551935,"Spain",3355000,1935000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
33551935,"Spain",3355000,1935000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
33551945,"Spain",3355000,1945000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
33551945,"Spain",3355000,1945000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
33551945,"Spain",3355000,1945000,"JTHU",1,"Cupressaceae","Juniperus","Juniperus thurifera",0,0,16.25,30.188,NA,0.53
33551945,"Spain",3355000,1945000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
33551945,"Spain",3355000,1945000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
33551945,"Spain",3355000,1945000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
33551955,"Spain",3355000,1955000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
33551955,"Spain",3355000,1955000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
33551955,"Spain",3355000,1955000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
33551955,"Spain",3355000,1955000,"JTHU",1,"Cupressaceae","Juniperus","Juniperus thurifera",0,0,16.25,30.188,NA,0.53
33551955,"Spain",3355000,1955000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
33551955,"Spain",3355000,1955000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
33551955,"Spain",3355000,1955000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
33551955,"Spain",3355000,1955000,"PSYL",1,"Pinaceae","Pinus","Pinus sylvestris",0,0,24.7954163157895,8.37661247187389,4.76598775244497,0.43659440056059
33551965,"Spain",3355000,1965000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
33551965,"Spain",3355000,1965000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
33551965,"Spain",3355000,1965000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
33551965,"Spain",3355000,1965000,"JTHU",1,"Cupressaceae","Juniperus","Juniperus thurifera",0,0,16.25,30.188,NA,0.53
33551965,"Spain",3355000,1965000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
33551965,"Spain",3355000,1965000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
33551965,"Spain",3355000,1965000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
33551965,"Spain",3355000,1965000,"PSYL",1,"Pinaceae","Pinus","Pinus sylvestris",0,0,24.7954163157895,8.37661247187389,4.76598775244497,0.43659440056059
33551975,"Spain",3355000,1975000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
33551975,"Spain",3355000,1975000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
33551975,"Spain",3355000,1975000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
33551975,"Spain",3355000,1975000,"JTHU",1,"Cupressaceae","Juniperus","Juniperus thurifera",0,0,16.25,30.188,NA,0.53
33551975,"Spain",3355000,1975000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
33551975,"Spain",3355000,1975000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
33551975,"Spain",3355000,1975000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
33551975,"Spain",3355000,1975000,"PSYL",1,"Pinaceae","Pinus","Pinus sylvestris",0,0,24.7954163157895,8.37661247187389,4.76598775244497,0.43659440056059
